Neighborhood,Description,Price,Total Area,Covered Area,Total Rooms,Bathrooms
Villa Devoto,"Departamento semipiso en venta en Habana 3900, Villa Devoto, Capital Federal",420000.0,375.89,180.25,5.0,3.0
Villa Devoto,"Departamento en venta en Nueva York 4400, Villa Devoto, Capital Federal",105000.0,58.25,54.0,2.0,1.0
Villa Devoto,"Deposito en venta en Tinogasta 5200, Villa Devoto, Capital Federal",2450000.0,2947.0,2947.0,,
Villa Devoto,"Casa en venta en Nueva York 4100, Villa Devoto, Capital Federal",993000.0,384.0,285.0,5.0,4.0
Villa Devoto,"Departamento duplex en venta en Sanabria 2800, Villa Devoto, Capital Federal",238000.0,180.0,120.0,4.0,2.0
Villa Devoto,"PH en venta en Carlos Antonio López 2800, Villa Devoto, Capital Federal",159900.0,164.5,90.0,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",135000.0,93.6,93.6,3.0,1.0
Villa Devoto,"Departamento piso en venta en Pedro Morán 4700, Villa Devoto, Capital Federal",259000.0,174.0,80.0,4.0,2.0
Villa Devoto,"Departamento monoambiente en venta en Nogoyá 4100, Villa Devoto, Capital Federal",75000.0,36.0,33.0,1.0,1.0
Villa Devoto,"Terrenos y lotes en venta en Vallejos 3300, Villa Devoto, Capital Federal",460000.0,,,,
Villa Devoto,"Departamento en venta en Salvador Maria Del Carril 5000, Villa Devoto, Capital Federal",118698.0,51.74,46.0,2.0,1.0
Villa Devoto,"Departamento en venta en Salvador Maria Del Carril 5000, Villa Devoto, Capital Federal",175122.0,75.17,65.73,3.0,2.0
Villa Devoto,"Departamento en venta en Salvador Maria Del Carril 5000, Villa Devoto, Capital Federal",83990.0,34.75,29.54,1.0,1.0
Villa Devoto,"Departamento en venta en Cuenca 3700, Villa Devoto, Capital Federal",99000.0,72.61,62.83,3.0,1.0
Villa Devoto,"Departamento en venta en Nogoya 4400, Villa Devoto, Capital Federal",67500.0,63.37,44.0,2.0,1.0
Villa Devoto,"Departamento en venta en Habana 3500, Villa Devoto, Capital Federal",133900.0,63.44,57.83,3.0,2.0
Villa Devoto,"Departamento en venta en Tinogasta 3800, Villa Devoto, Capital Federal",107000.0,53.0,53.0,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida Lope De Vega 3400, Villa Devoto, Capital Federal",84000.0,57.67,48.67,3.0,1.0
Villa Devoto,"Departamento en venta en Nogoyá 4100, Villa Devoto, Capital Federal",148000.0,84.0,72.0,3.0,2.0
Villa Devoto,"Departamento en venta en Marcos Paz 3900, Villa Devoto, Capital Federal",84000.0,39.0,35.0,2.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Nogoyá 4100, Villa Devoto, Capital Federal",65000.0,36.0,33.0,1.0,1.0
Villa Devoto,"Casa en venta en Ladines 3800, Villa Devoto, Capital Federal",269900.0,210.0,210.0,6.0,2.0
Villa Devoto,"PH en venta en Baigorria 4400, Villa Devoto, Capital Federal",159000.0,132.73,100.0,4.0,1.0
Villa Devoto,"Departamento en venta en Pareja 3300, Villa Devoto, Capital Federal",89000.0,53.0,53.0,3.0,1.0
Villa Devoto,"PH en venta en Vallejos 3700, Villa Devoto, Capital Federal",250000.0,173.0,127.0,5.0,3.0
Villa Devoto,"Departamento en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",63000.0,43.99,42.36,2.0,1.0
Villa Devoto,"Casa en venta en Tinogasta 5000, Villa Devoto, Capital Federal",400000.0,220.0,200.0,5.0,1.0
Villa Devoto,"PH en venta en Avenida General Mosconi 3400, Villa Devoto, Capital Federal",124000.0,130.0,85.0,4.0,1.0
Villa Devoto,"Departamento duplex en venta en Franco 3300, Villa Devoto, Capital Federal",105000.0,64.0,58.0,3.0,1.0
Villa Devoto,"Departamento piso en venta en Sanabria 4100, Villa Devoto, Capital Federal",840000.0,250.0,232.0,4.0,3.0
Villa Devoto,"Departamento en venta en Salvador Maria Del Carril 5000, Villa Devoto, Capital Federal",223000.0,92.0,66.0,3.0,2.0
Villa Devoto,"PH en venta en Obispo San Alberto 3700, Villa Devoto, Capital Federal",125000.0,84.55,66.55,3.0,2.0
Villa Devoto,"Departamento en venta en José Pedro Varela 5000, Villa Devoto, Capital Federal",173000.0,81.3,66.22,3.0,1.0
Villa Devoto,"PH en venta en Fernández De Enciso 4500, Villa Devoto, Capital Federal",57000.0,36.0,36.0,2.0,1.0
Villa Devoto,"Departamento piso en venta en Nogoyá 4200, Villa Devoto, Capital Federal",289000.0,156.0,146.0,6.0,3.0
Villa Devoto,"Casa triplex en venta en Nueva York 3500, Villa Devoto, Capital Federal",490000.0,447.3,261.0,4.0,3.0
Villa Devoto,"Casa en venta en Gualeguaychú 2500, Villa Devoto, Capital Federal",270000.0,213.0,160.0,4.0,2.0
Villa Devoto,"Departamento en venta en Sanabria 4800, Villa Devoto, Capital Federal",88000.0,50.0,45.0,2.0,1.0
Villa Devoto,"Departamento piso en venta en Allende 3800, Villa Devoto, Capital Federal",319000.0,132.0,112.0,5.0,3.0
Villa Devoto,"PH en venta en Quevedo 4000, Villa Devoto, Capital Federal",154000.0,91.0,75.0,3.0,1.0
Villa Devoto,"PH en venta en Avenida Francisco Beiró 4700, Villa Devoto, Capital Federal",109000.0,62.92,60.09,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 4700, Villa Devoto, Capital Federal",109000.0,62.92,60.09,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida San Martín 5700, Villa Devoto, Capital Federal",139900.0,66.5,62.0,2.0,1.0
Villa Devoto,"Terrenos y lotes en venta en Vallejos 4700, Villa Devoto, Capital Federal",285000.0,,,,
Villa Devoto,"Departamento piso en venta en Av. Francisco Beiró 4200, Villa Devoto, Capital Federal",166400.0,161.0,94.0,5.0,1.0
Villa Devoto,"Casa en venta en Bahía Blanca 5000, Villa Devoto, Capital Federal",565000.0,350.0,250.0,4.0,3.0
Villa Devoto,"Casa en venta en Lomas De Zamora 2400, Villa Devoto, Capital Federal",150000.0,261.5,171.0,4.0,1.0
Villa Devoto,"Terrenos y lotes en venta en Nazarre 5000, Villa Devoto, Capital Federal",99900.0,,,,
Villa Devoto,"PH en venta en Tinogasta 4700, Villa Devoto, Capital Federal",259000.0,203.75,130.0,5.0,3.0
Villa Devoto,"Terrenos y lotes en venta en Marcos Sastre 4200, Villa Devoto, Capital Federal",275000.0,325.0,145.0,4.0,2.0
Villa Devoto,"Casa en venta en Nueva York 3300, Villa Devoto, Capital Federal",748000.0,550.0,400.0,8.0,4.0
Villa Devoto,"Departamento en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",105000.0,52.22,50.47,3.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",87516.0,73.22,51.22,2.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",81515.0,60.22,51.22,2.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",176600.0,99.26,65.82,3.0,2.0
Villa Devoto,"Terrenos y lotes en venta en Navarro 3400, Villa Devoto, Capital Federal",500000.0,,,,
Villa Devoto,"Terrenos y lotes en venta en Bahía Blanca 3300, Villa Devoto, Capital Federal",600000.0,,,,
Villa Devoto,"PH en venta en Gabriela Mistral 3600, Villa Devoto, Capital Federal",290000.0,177.0,114.0,4.0,2.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 3900, Villa Devoto, Capital Federal",165000.0,75.0,72.0,4.0,1.0
Villa Devoto,"PH en venta en Nogoyá 4400, Villa Devoto, Capital Federal",109000.0,76.17,66.84,4.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 4200, Villa Devoto, Capital Federal",136800.0,77.0,67.0,3.0,1.0
Villa Devoto,"Departamento en venta en Pareja 3300, Villa Devoto, Capital Federal",400000.0,132.0,110.0,4.0,2.0
Villa Devoto,"Departamento en venta en Avenida General Mosconi 3300, Villa Devoto, Capital Federal",166000.0,89.93,76.31,3.0,2.0
Villa Devoto,"PH en venta en Carlos Antonio López 3400, Villa Devoto, Capital Federal",108000.0,73.15,57.92,3.0,1.0
Villa Devoto,"Departamento en venta en Habana 4300, Villa Devoto, Capital Federal",109000.0,60.17,55.67,3.0,1.0
Villa Devoto,"PH en venta en Gualeguaychú 4600, Villa Devoto, Capital Federal",139000.0,95.0,62.0,3.0,1.0
Villa Devoto,"Casa en venta en Marcos Sastre 4200, Villa Devoto, Capital Federal",275000.0,325.0,145.0,4.0,2.0
Villa Devoto,"Departamento en venta en Av. Beiro 3900, Villa Devoto, Capital Federal",148000.0,76.0,70.0,4.0,1.0
Villa Devoto,"PH en venta en Pedro Calderón De La Barca 3300, Villa Devoto, Capital Federal",124900.0,78.0,68.0,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida General Mosconi 3300, Villa Devoto, Capital Federal",115000.0,63.0,48.0,3.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",79000.0,32.85,28.35,1.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",79000.0,32.85,28.35,1.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",79000.0,31.35,28.35,1.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",79000.0,31.35,28.35,1.0,1.0
Villa Devoto,"Casa en venta en Nueva York 4800, Villa Devoto, Capital Federal",780000.0,557.15,367.15,8.0,5.0
Villa Devoto,"Deposito en venta en Pedro Lozano 5100, Villa Devoto, Capital Federal",160000.0,170.0,170.0,,1.0
Villa Devoto,"Departamento en venta en Habana 3600, Villa Devoto, Capital Federal",89900.0,53.3,53.3,3.0,1.0
Villa Devoto,"Departamento en venta en Llavallol 5400, Villa Devoto, Capital Federal",200000.0,89.93,85.34,4.0,2.0
Villa Devoto,"Galpón en venta en Nazarre 3900, Villa Devoto, Capital Federal",290000.0,328.0,328.0,,2.0
Villa Devoto,"PH en venta en Calderon De La Barca 3000, Villa Devoto, Capital Federal",99900.0,63.0,61.0,3.0,1.0
Villa Devoto,"Departamento en venta en Nogoyá 4100, Villa Devoto, Capital Federal",69000.0,30.1,30.1,2.0,1.0
Villa Devoto,"Departamento duplex en venta en Lavallol 4700, Villa Devoto, Capital Federal",129900.0,91.0,66.0,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida Salvador Maria Del Carril 4800, Villa Devoto, Capital Federal",345000.0,98.3,81.0,3.0,2.0
Villa Devoto,"Departamento en venta en Avenida Salvador María Del Carril 4800, Villa Devoto, Capital Federal",380000.0,106.43,89.27,3.0,2.0
Villa Devoto,"Departamento duplex en venta en Avenida Salvador María Del Carril 4800, Villa Devoto, Capital Federal",723000.0,196.26,152.1,4.0,2.0
Villa Devoto,"Departamento en venta en Avenida Salvador María Del Carril 4700, Villa Devoto, Capital Federal",85152.0,41.08,41.08,2.0,1.0
Villa Devoto,"Departamento en venta en Avenida Salvador María Del Carril 4800, Villa Devoto, Capital Federal",330000.0,93.4,81.0,3.0,2.0
Villa Devoto,"Departamento duplex en venta en Avenida Francisco Beiró 3400, Villa Devoto, Capital Federal",244000.0,140.4,116.2,4.0,2.0
Villa Devoto,"Departamento en venta en Simbron 4600, Villa Devoto, Capital Federal",135000.0,60.0,60.0,2.0,1.0
Villa Devoto,"Departamento en venta en Simbrón 4600, Villa Devoto, Capital Federal",115000.0,45.0,45.0,2.0,1.0
Villa Devoto,"Departamento semipiso en venta en Sanabria 3000, Villa Devoto, Capital Federal",195000.0,89.0,80.0,4.0,2.0
Villa Devoto,"Consultorio en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",170000.0,200.0,180.0,8.0,3.0
Villa Devoto,"Departamento en venta en Avenida San Martín 5700, Villa Devoto, Capital Federal",249900.0,92.5,86.0,3.0,2.0
Villa Devoto,"PH en venta en Cervantes 2900, Villa Devoto, Capital Federal",85000.0,86.0,64.0,3.0,1.0
Villa Devoto,"Terrenos y lotes en venta en Nueva York 4700, Villa Devoto, Capital Federal",550000.0,,,,
Villa Devoto,"Departamento monoambiente en venta en Gualeguaychú 3200, Villa Devoto, Capital Federal",99000.0,35.0,31.0,1.0,1.0
Villa Devoto,"Departamento en venta en Avenida Lincoln 3500, Villa Devoto, Capital Federal",85000.0,58.0,51.0,3.0,1.0
Villa Devoto,"PH en venta en Pedro Lozano 4100, Villa Devoto, Capital Federal",127000.0,99.0,70.0,4.0,2.0
Villa Devoto,"Terrenos y lotes en venta en San Nicolás 5100, Villa Devoto, Capital Federal",160000.0,,,,
Villa Devoto,"Departamento en venta en Cuenca 3600, Villa Devoto, Capital Federal",145400000.0,125.67,107.86,4.0,2.0
Villa Devoto,"Departamento en venta en Cuenca 3600, Villa Devoto, Capital Federal",107000000.0,99.49,87.36,3.0,2.0
Villa Devoto,"Departamento en venta en Avenida San Martín 6300, Villa Devoto, Capital Federal",142000.0,76.1,64.5,3.0,2.0
Villa Devoto,"Departamento en venta en Cuenca 3600, Villa Devoto, Capital Federal",145000000.0,125.67,107.86,4.0,2.0
Villa Devoto,"Departamento en venta en Cuenca 3600, Villa Devoto, Capital Federal",112000000.0,99.49,87.36,3.0,2.0
Villa Devoto,"Departamento en venta en Cuenca 3600, Villa Devoto, Capital Federal",116000000.0,99.49,87.36,3.0,2.0
Villa Devoto,"PH en venta en San Nicolas 4600, Villa Devoto, Capital Federal",140000.0,170.0,120.0,4.0,1.0
Villa Devoto,"PH en venta en Río Salado 3400, Villa Devoto, Capital Federal",159000.0,75.59,60.19,3.0,1.0
Villa Devoto,"Terrenos y lotes en venta en Bermúdez 3700, Villa Devoto, Capital Federal",249000.0,,,,
Villa Devoto,"Casa en venta en Nueva York 4700, Villa Devoto, Capital Federal",550000.0,270.0,200.0,4.0,2.0
Villa Devoto,"Casa triplex en venta en Bahía Blanca 4900, Villa Devoto, Capital Federal",240000.0,151.0,115.0,5.0,2.0
Villa Devoto,"Departamento en venta en Av. Beiro 4000, Villa Devoto, Capital Federal",170000.0,81.0,75.0,3.0,2.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 3400, Villa Devoto, Capital Federal",79000.0,48.6,43.6,1.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 3400, Villa Devoto, Capital Federal",112500.0,70.4,56.4,2.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 3400, Villa Devoto, Capital Federal",69000.0,41.0,36.0,1.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 3400, Villa Devoto, Capital Federal",106000.0,70.0,56.0,2.0,1.0
Villa Devoto,"PH en venta en Cochrane 3400, Villa Devoto, Capital Federal",160000.0,199.0,199.0,4.0,3.0
Villa Devoto,"PH en venta en Nazarre 4200, Villa Devoto, Capital Federal",145000.0,111.0,64.0,4.0,1.0
Villa Devoto,"Departamento en venta en Mariscal Francisco Solano López 3200, Villa Devoto, Capital Federal",80000.0,55.0,52.0,3.0,1.0
Villa Devoto,"Departamento en venta en Avenida General Mosconi 3900, Villa Devoto, Capital Federal",149000.0,63.0,53.0,3.0,1.0
Villa Devoto,"Departamento en venta en José Pedro Varela 5000, Villa Devoto, Capital Federal",94000.0,53.41,36.3,2.0,1.0
Villa Devoto,"Departamento en venta en Chivilcoy 2300, Villa Devoto, Capital Federal",138850.0,79.0,70.0,3.0,2.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",152800.0,77.45,60.73,3.0,2.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",99000.0,60.22,51.22,2.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",67000.0,40.32,35.12,1.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",195200.0,104.98,77.42,4.0,2.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",96550.0,60.22,51.22,2.0,1.0
Villa Devoto,"PH en venta en Virgilio 2700, Villa Devoto, Capital Federal",71000.0,55.18,48.0,2.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida General Paz 6500, Villa Devoto, Capital Federal",59000.0,65.0,30.0,1.0,1.0
Villa Devoto,"PH en venta en Obispo San Alberto 3300, Villa Devoto, Capital Federal",189000.0,166.0,136.0,4.0,2.0
Villa Devoto,"Departamento en venta en Gabriela Mistral 3600, Villa Devoto, Capital Federal",155000.0,67.0,62.0,3.0,2.0
Villa Devoto,"Casa en venta en Santo Tomé 4800, Villa Devoto, Capital Federal",369000.0,380.0,270.0,6.0,4.0
Villa Devoto,"Departamento en venta en Sanabria 4800, Villa Devoto, Capital Federal",151700.0,87.0,77.0,3.0,2.0
Villa Devoto,"Departamento monoambiente en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",65000.0,36.0,33.0,1.0,1.0
Villa Devoto,"PH en venta en Pedro Lozano 4600, Villa Devoto, Capital Federal",169000.0,113.59,69.24,4.0,2.0
Villa Devoto,"Casa en venta en Juan De Solorzano Pereira 2700, Villa Devoto, Capital Federal",160000.0,241.84,171.84,5.0,2.0
Villa Devoto,"PH en venta en Pedro Lozano 4500, Villa Devoto, Capital Federal",215000.0,148.5,87.0,4.0,3.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",86400.0,60.22,51.22,2.0,1.0
Villa Devoto,"Departamento en venta en Bermúdez 3100, Villa Devoto, Capital Federal",86100.0,73.27,50.35,2.0,1.0
Villa Devoto,"Casa en venta en Avenida Segurola 3600, Villa Devoto, Capital Federal",220000.0,107.0,107.0,4.0,1.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 4000, Villa Devoto, Capital Federal",165000.0,81.0,75.0,3.0,2.0
Villa Devoto,"Departamento en venta en Avenida Francisco Beiró 4000, Villa Devoto, Capital Federal",350000.0,142.0,120.0,4.0,2.0
Villa Devoto,"Departamento en venta en Cuenca 4100, Villa Devoto, Capital Federal",85000.0,54.0,47.0,2.0,1.0
Villa Devoto,"Departamento monoambiente en venta en Avenida San Martín 6400, Villa Devoto, Capital Federal",50000.0,26.0,24.0,1.0,1.0
Villa Devoto,"Departamento en venta en Av. Beiro 4000, Villa Devoto, Capital Federal",350000.0,142.0,120.0,4.0,2.0
Villa Devoto,"Departamento en venta en Av. Beiro 4000, Villa Devoto, Capital Federal",180000.0,86.0,76.0,3.0,2.0
Villa Devoto,"PH en venta en José Pedro Varela 4200, Villa Devoto, Capital Federal",299000.0,267.53,149.0,4.0,1.0
Villa Devoto,"Departamento en venta en Nogoyá 4000, Villa Devoto, Capital Federal",66000.0,34.0,31.0,2.0,1.0
Villa Devoto,"Departamento monoambiente en venta en José Cubas 3300, Villa Devoto, Capital Federal",64900.0,32.0,29.0,1.0,1.0
Villa Devoto,"Cochera en venta en Vallejos 3300, Villa Devoto, Capital Federal",19000.0,15.0,15.0,,
Villa Devoto,"Departamento en venta en Asunción 4300, Villa Devoto, Capital Federal",190000.0,91.3,91.3,3.0,2.0
Villa Devoto,"Casa en venta en Navarro 4500, Villa Devoto, Capital Federal",269000.0,200.0,120.0,4.0,2.0
Villa Devoto,"Departamento en venta en Avenida Salvador María Del Carril 3500, Villa Devoto, Capital Federal",249000.0,125.0,98.0,4.0,1.0
Villa Devoto,"PH en venta en Nazarre 5000, Villa Devoto, Capital Federal",89000.0,122.0,72.0,3.0,1.0
Villa Devoto,"Casa en venta en Simbrón 4600, Villa Devoto, Capital Federal",690000.0,533.0,420.0,6.0,3.0
Villa Devoto,"PH en venta en Argerich 3600, Villa Devoto, Capital Federal",169000.0,148.0,118.0,4.0,1.0
Villa Devoto,"Departamento en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",79000.0,53.0,53.0,3.0,1.0
Villa Devoto,"Casa duplex en venta en Diego De Rojas 2300, Villa Devoto, Capital Federal",279000.0,217.1,168.03,4.0,3.0
Villa Devoto,"Casa en venta en Emilio Lamarca 2400, Villa Devoto, Capital Federal",380000.0,423.5,112.5,3.0,1.0
Villa Devoto,"PH en venta en Vallejos 3700, Villa Devoto, Capital Federal",80000.0,47.55,35.37,2.0,1.0
Villa Devoto,"Fondo de comercio en venta en Nueva York 4100, Villa Devoto, Capital Federal",44000.0,40.0,40.0,,
Villa Devoto,"Casa en venta en Deseado 5200, Villa Devoto, Capital Federal",229000.0,246.0,127.0,5.0,1.0
Villa Devoto,"PH en venta en Marcos Sastre 4700, Villa Devoto, Capital Federal",244900.0,209.66,166.0,5.0,2.0
Villa Devoto,"Departamento en venta en Avenida Segurola 3200, Villa Devoto, Capital Federal",110000.0,52.22,50.47,3.0,1.0
Villa Devoto,"Departamento en venta en Habana 3700, Villa Devoto, Capital Federal",125000.0,68.0,58.0,4.0,1.0
Villa Devoto,"PH en venta en Avenida Chivilcoy 3200, Villa Devoto, Capital Federal",159000.0,124.64,106.69,4.0,2.0
Villa Devoto,"PH en venta en José Pedro Varela 3800, Villa Devoto, Capital Federal",72800.0,53.72,41.52,2.0,1.0
Villa Devoto,"Departamento en venta en Avenida Lincoln 3500, Villa Devoto, Capital Federal",59900.0,43.0,36.0,2.0,1.0
Villa Devoto,"PH en venta en Tinogasta 4600, Villa Devoto, Capital Federal",113000.0,59.12,52.98,2.0,1.0
